time,ch1,ch2,ch3,ch4
1764927742.6416073,-75.06353201065212,53.60398606490344,51.681677487678826,53.8395997621119
1764927742.6466074,-7.287195063661784,6.7392997201532125,1.5034397821873426,5.864163130521774
1764927742.6516075,-180.91205050656572,6.002539428882301,4.069011151790619,8.179161203093827
1764927742.6566074,-214.59545945748687,125.99348960723728,126.0608078064397,126.56195440050215
1764927742.6616075,-76.15932269766927,46.109226553700864,46.509395848959684,46.445817549712956
1764927742.6666074,0.1813851478509605,8.86356289498508,-1.4361215829849243,1.451081182807684
1764927742.6716075,-174.71877617994323,5.766925731673837,1.8175913784652948,11.316937265917659
1764927742.6766074,-223.26454755477607,124.14223912917078,117.11122721247375,124.71070392243564
1764927742.6816075,-96.22388595994562,39.4634243324399,34.66139278933406,43.1696651885286
1764927742.6866074,3.6520123067311943,21.485725245438516,17.28207769524306,19.78407076559961
1764927742.6916075,-159.21315096365288,16.384501705877483,15.733759113587439,22.10654863808304
1764927742.6966074,-223.2869869545102,120.85860696807504,117.02520951349288,114.77378974016756
1764927742.7016075,-113.63312025368214,41.15385911241174,36.856714063324034,37.604694054462016
1764927742.7066073,4.785201993305236,23.467872221954167,21.418407046236098,21.508164645172656
1764927742.7116075,-151.72587125236169,22.8994074286893,16.305963806807995,16.825809900648892
1764927742.7166073,-220.44840288814157,117.84424760378897,109.66508640069515,111.63601367734373
1764927742.7216074,-103.10530187841505,38.33397454582155,34.67261248920113,36.17605227138847
1764927742.7266073,12.223863005172461,20.838722553104162,16.50791840441525,19.828949565067887
1764927742.7316074,-147.645640400704,24.645940707996488,14.49211232829839,20.247818360105157
1764927742.7366073,-217.90901081822813,116.66617911774665,113.7602768521756,120.51079627219588
1764927742.7416074,-101.59064239636064,38.894959539175034,31.35532122850418,39.0183762377128
1764927742.7466073,8.143632153514773,26.10076179075986,20.356275458820164,23.909180416725576
1764927742.7516074,-156.01179660158232,18.613482079468668,18.16095418483019,18.54616388026625
1764927742.7566073,-225.2541743312031,113.79767585173249,110.78331648744643,112.57846846617758
1764927742.7616074,-92.73081940133125,38.19559824746102,34.87456708680838,40.10668712481856
1764927742.7666073,14.037714483682066,18.796737177297473,16.747272001579404,19.892527864314616
1764927742.7716074,-149.2762367813848,16.11148900911212,10.419361276552081,18.94633317552507
1764927742.7766075,-222.64372416213155,108.09432841930538,105.26696405280381,109.4219929035753
1764927742.7816074,-108.63661391288042,36.32190836966038,25.678153095766902,27.073135779239237
1764927742.7866075,2.690858018118888,14.8960215235129,11.309457466006279,14.709026525728405
1764927742.7916074,-162.3546669264324,10.759692172519863,9.607802986167371,10.426841076463461
1764927742.7966075,-231.00988036300987,108.43091941531748,102.49943808559328,106.13088094256818
1764927742.8016074,-102.19276628922671,29.74342434760183,29.511550550349057,33.584301602095366
1764927742.8066075,11.692797211464494,22.039230438880622,16.635075002908707,17.887941488064826
1764927742.8116074,-156.22497089905664,18.94259327556938,16.94548669923097,18.07119658589363
1764927742.8166075,-224.12472454458475,113.610680853948,110.8655942864716,113.7228778526187
1764927742.8216074,-106.54600983764976,38.861300439573824,33.92463249806315,43.50999608449638
1764927742.8266075,6.0979068777523935,25.41636009886861,18.11607538536191,25.255544400773942
1764927742.8316073,-143.0119043556042,21.523124244995415,17.27085799537599,19.67187376692891
1764927742.8366075,-222.04160026926547,118.77922259271145,111.41535957995802,114.05946884863079
1764927742.8416073,-95.01589827425778,40.3535205218941,35.581408178433776,38.894959539175034
1764927742.8466074,6.991742967162281,27.566802573390305,21.044417050667107,17.24467869568616
1764927742.8516073,-144.25729104084894,28.782270058989525,19.3053635712713,22.832089229486883
1764927742.8566074,-215.03676765225828,118.0200229017064,111.84170817490667,112.21195827051997
1764927742.8616073,-93.68823378998786,37.44387835636735,39.11561363656074,40.37969982158393
1764927742.8666074,4.8487802925519645,23.69974601920694,21.30247014760971,24.286910312250257
1764927742.8716073,-158.25573657499626,13.242985743097961,14.450973428785801,18.396567882038653
1764927742.8766074,-221.7012693732977,111.73325107619166,105.61477474868298,109.22377820592374
1764927742.8816073,-113.28904945775867,34.754890288226306,24.219592113047838,31.39646012801677
1764927742.8866074,4.141939200926572,20.360015358775854,14.181700631976128,19.7504116659984
1764927742.8916073,-157.47409748425707,12.10231625661254,9.719999984838068,12.296791054308414
1764927742.8966074,-231.4399688579142,112.60464776586741,107.38000752776861,105.58111564908177
1764927742.9016075,-120.00964967813343,32.817622111178935,27.981931468471885,30.15107344277203
1764927742.9066074,-8.532581748906523,22.09906883817166,17.154921096749604,23.531450521200895
1764927742.9116075,-165.56350108841434,22.334682535380125,13.609495938755572,19.29414387140423
1764927742.9166074,-228.17129629664123,121.93569815531373,113.26661005802453,120.8361675683409
1764927742.9216075,-104.48532496206462,46.75622924603522,44.078460877761245,42.481523596681654
1764927742.9266074,0.25992304692044854,33.89845319837332,27.046956479549408,25.32660249993205
1764927742.9316075,-148.0532894958742,23.516490921378136,25.625794496387243,24.1223547141999
1764927742.9366074,-219.91359719447792,113.3114888574928,110.7197381881997,111.41909947991371
1764927742.9416075,-109.91939959768206,36.91281256265938,36.65849936567247,35.86564057506621
1764927742.9466074,-3.334120810497552,23.78576371818781,17.424193893559277,19.926186963915825
1764927742.9516075,-156.96173119032755,13.643155038356781,7.64435550943017,10.789611372165382
1764927742.9566073,-232.46844134572893,107.62310102488846,98.09383593779057,106.96861853264272
1764927742.9616075,-119.59452078305185,24.776837206445634,22.667533631436527,25.35652169957757
1764927742.9666073,-15.0624470715411,12.558584051206708,12.05369755718857,14.847402824088931
1764927742.9716074,-156.91685239085928,13.041031145490706,9.121615991927683,10.972866469994187
1764927742.9766073,-224.24066144321114,114.21280474681407,107.48098482657224,111.84170817490667
1764927742.9816074,-103.34091557562351,44.58334737177938,38.24421694688499,42.31322809867561
1764927742.9866073,7.5041092610917985,34.040569396689534,28.789749858900905,36.09751437231898
1764927742.9916074,-135.40120794577524,32.1257406193763,32.11452091950923,33.199091906659305
1764927742.9966073,-198.2446168512106,133.56678701750934,125.89251230843365,126.87236609682441
1764927743.0016074,-97.83204294089228,54.4342438550666,54.127572058700025,54.31456705648452
1764927743.0066073,23.365024973172694,35.82076177559793,33.991950697265565,37.30176215805113
1764927743.0116074,-108.12985746888444,33.70023850072175,24.010157715529203,36.27328967023641
1764927743.0166073,-200.82514782063663,118.27433609869331,113.36758735682815,115.97803752589971
1764927743.0216074,-90.25874553062022,37.80290875211358,37.49623695574701,38.427472044713795
1764927743.0266075,11.374905715230852,23.239738324657083,17.446633293293417,22.697452831082046
1764927743.0316074,-130.24762580683455,22.865748329088092,16.1563678085804,20.655467455275357
1764927743.0366075,-202.85591349657625,113.65929955337197,107.43610602710396,108.88718720991164
1764927743.0416074,-101.272750900127,34.98302418552339,30.96637163311243,32.2005386184901
1764927743.0466075,2.769395917188376,26.55328968539834,20.760184654034674,25.40888029895723
1764927743.0516074,-128.14580203173682,25.681892995722592,19.989765263162553,21.904594040475786
1764927743.0566075,-207.90103853680193,117.41041920892894,112.39521336834878,115.78356272820383
1764927743.0616074,-107.52586362604052,38.67430544178933,34.96432468574494,36.19101187121123
1764927743.0666075,6.617752971593291,26.91605998110026,21.941993040032685,22.11402843799442
1764927743.0716074,-147.69799900008366,17.2671180954203,13.7104732375592,14.039584433659911
1764927743.0766075,-217.7332355203107,107.62684092484415,107.15935343038291,113.2404307583347
1764927743.0816073,-118.98865699023008,35.626286977902055,28.733651359565556,36.28824927005917
1764927743.0866075,-3.1658253124915063,25.850188493728638,21.122954949736595,27.80989607051015
1764927743.0916073,-142.3125430638902,19.75415156595409,16.608895703218877,19.241785272024572
1764927743.0966074,-209.90562491305172,115.36469393316656,109.65012680087239,116.0939744245261
1764927743.1016073,-101.7140590948984,40.52181601990014,31.35158132854849,34.863347386941314
1764927743.1066074,-1.2958753346465528,25.266764100641012,20.94717965181917,19.907487464137375
1764927743.1116073,-135.3825084459968,20.95465945173055,21.30994994752109,24.9376529045403
1764927743.1166074,-211.34174649603665,111.99878397304565,109.16019990667701,115.21509793493897
1764927743.1216073,-111.03388978447765,40.97434391453862,33.591781402006745,37.14842625986785
1764927743.1266074,-5.383585986215621,22.779730630107224,15.917014211416245,19.574636368080974
1764927743.1316073,-142.80246995808557,18.4900653809309,15.632781814783812,18.86779527645558
1764927743.1366074,-211.8092339904979,109.84834149852395,106.88634073361754,109.67256620060652
1764927743.1416073,-110.36818759236485,38.75284334085882,35.248557082377374,31.198245430365205
1764927743.1466074,-2.8030550167895854,25.681892995722592,19.840169264934957,22.708672530949116
1764927743.1516075,-127.64839533763006,24.309349711984396,18.613482079468668,20.614328555762768
1764927743.1566074,-209.06788732297719,113.13197365961969,106.81902253441513,115.98925722576678
1764927743.1616075,-108.569295713678,41.40069250948727,35.85816077515483,47.20501724071801
1764927743.1666074,5.061954590026289,25.435059598647058,22.293543635867536,31.41889952775091
1764927743.1716075,-129.49964581569657,25.203185801394284,21.440846445970237,24.032597115263343
1764927743.1766074,-204.78570187371224,119.4636242846027,116.49040381982923,114.5344361430034
1764927743.1816075,-104.1225546663627,45.679138058796525,38.97723733820021,38.74910344090313
1764927743.1866074,-1.00790303805843,24.93017310462892,24.361708311364055,26.014744091778994
1764927743.1916075,-129.50712561560795,25.532296997494996,21.73629854246974,21.152874149382114
1764927743.1966074,-204.45659067761153,116.0939744245261,110.58510178979486,113.07587516028434
1764927743.2016075,-112.15585977118462,35.95165827404708,29.597568249329925,36.6846786653623
1764927743.2066073,-10.451150426175445,21.35482874698937,13.792751036584377,20.92474025208503
1764927743.2116075,-140.1583606894128,17.102562497369945,14.017145033925772,12.648341650143266
1764927743.2166073,-217.1797303268686,108.55059621389955,97.24487864784896,99.39906102232635
1764927743.2216074,-121.16153886448592,31.74053092394024,27.245171177200973,31.187025730498135
1764927743.2266073,-13.151358194183558,22.050450138747692,16.171327408403158,18.736898778006434
1764927743.2316074,-142.68653305945918,14.271458230912685,15.513105016201735,14.47715272847563
1764927743.2366073,-209.6139127165079,107.13317413069308,106.59462853707373,112.15585977118462
1764927743.2416074,-110.89925338607281,39.04455553740263,32.11826081946492,36.59492106642574
1764927743.2466073,-8.62233934784308,26.384994187392294,22.862008429132402,25.40888029895723
1764927743.2516074,-141.25789127638564,22.357121935114264,20.423593658022583,20.87986145261675
1764927743.2566073,-200.18936482816935,117.6834319056943,110.98901098500937,114.25020374637097
1764927743.2616074,-107.92229302134365,42.65355899464339,38.32275484595448,46.2064639525488
1764927743.2666073,-1.1088803368620574,32.20427851844579,26.19051938969642,30.768156935460865
1764927743.2716074,-122.72668699594215,28.98048475664109,22.648834131658077,29.111381255090237
1764927743.2766075,-197.4592378605157,113.99963044933975,113.34140805713832,116.33332802169025
1764927743.2816074,-110.60006138961762,36.89037316292524,33.214051506482065,38.26291644666344
1764927743.2866075,-10.204317029099911,24.279430512338877,19.630734867416322,18.437706781551242
1764927743.2916074,-141.54960347292945,17.562570191919804,14.09942283295095,19.122108473442495
1764927743.2966075,-207.21663684491068,109.53792980220169,102.83228918164968,98.62116183154285
1764927743.3016074,-128.08409368246794,30.409126539714634,25.177006501704454,28.64015386067331
1764927743.3066075,-9.295521339867264,20.8985609523952,14.140561732463539,17.113782197237015
1764927743.3116074,-146.8303422103636,16.418160805478692,15.154074620455503,17.25589839555323
1764927743.3166075,-209.7635087147355,108.85726801026613,104.18987286556512,103.5316504733637
1764927743.3216074,-100.79778360575438,35.09522118419409,35.158799483440816,36.70711806509644
1764927743.3266075,-17.998268536757678,26.448572486639023,21.73255864251405,29.33577525243163
1764927743.3316073,-133.01889167400077,23.77828391827643,21.467025745660067,26.833782182075083
1764927743.3366075,-202.51558260060847,116.55398211907595,109.59402830153704,114.8298882395029
1764927743.3416073,-111.57617527805269,43.47633698489517,38.483570544049144,38.5359291434288
1764927743.3466074,-6.22880337620154,26.815082682296634,23.41177372261882,24.58236240874976
1764927743.3516073,-130.72259310120717,23.617468220181763,21.968172339722514,22.6039553321898
1764927743.3566074,-197.32834136206657,107.61936112493277,105.10240845475346,108.19156581815332
1764927743.3616073,-114.88224683888257,40.75742971710861,34.21634469460696,37.79168905224651
1764927743.3666074,-3.4089188096113503,22.402000734582543,16.743532101623714,19.537237368524075
1764927743.3716073,-142.63417446007952,18.594782579690218,13.841369736008346,12.584763350896537
1764927743.3766074,-204.04146178252995,111.91650617402047,104.54516336135566,112.42887246794999
1764927743.3816073,-120.95210446696728,35.08026158437133,29.941639045253396,31.718091524206102
1764927743.3866074,-721.4210916026495,-14.232189281377941,-10.396921876817942,-16.010511710308492
1764927743.3916073,-837.72824032465,-17.635498241055757,-15.412127717398107,-15.329849918372929
1764927743.3966074,-910.8040155088529,73.9770910735242,79.26717956084758,72.12771054543555
1764927743.4016075,-827.1162742003798,0.9592843386344612,3.5117660583928227,5.632289333269
1764927743.4066074,-720.6768515114672,-11.569380512926728,-11.481492863968015,-8.814944195561111
1764927743.4116075,-841.8608297756873,-13.368272391613573,-8.332497101277113,-8.83738359529525
1764927743.4166074,-903.2157584987581,82.71723726997152,78.1489494740963,76.30517879594117
1764927743.4216075,-827.9764511901885,5.705217382404953,5.819284331053495,7.378822612576187
1764927743.4266074,-726.0510877477936,-9.804147733841091,-13.134528644382954,-7.094590215943754
1764927743.4316075,-830.768286507111,-8.715836846735328,-10.191227379254997,-8.87852249480784
1764927743.4366074,-898.6418608529493,79.93101180298254,78.53041926957667,75.52727960515767
1764927743.4416075,-821.5288636665791,7.896798756439239,9.615282786078751,6.728080020286143
1764927743.4466074,-716.4021458621137,-10.941077320370823,-9.368449389003217,-10.920507870614529
1764927743.4516075,-820.9173900238238,-6.019368978682905,-7.9472874058410525,-4.2859253492206335
1764927743.4566073,-899.1355276471004,83.11366666527465,78.50050006993115,83.1903346143663
1764927743.4616075,-819.3185827927664,9.807887633796781,7.6667949091643095,9.62650248594582
1764927743.4666073,-709.5207299436443,-0.36090034572407603,-3.493066558614373,-0.9948133882135153
1764927743.4716074,-818.3256393545307,-7.066540966276079,-1.2229472855105996,0.6357829924672842
1764927743.4766073,-886.2440924998373,78.019922925625,78.852050665766,82.50593292247504
1764927743.4816074,-818.8211760986596,8.166071553248912,5.725786832161248,2.7525663673877716
1764927743.4866073,-714.5957741835155,-11.8760523092933,-9.787318184040487,-3.7137206560000777
1764927743.4916074,-831.4526881990023,-11.793774510268122,-14.305117330513895,-13.579576739110053
1764927743.4966073,-908.1075476408005,78.58090791897848,77.95447467640042,73.85554432496428
1764927743.5016074,-824.2290714345872,-0.050488649401813745,2.2738591730594635,-1.9260484771803021
1764927743.5066073,-729.8994448021986,-11.08319351868704,-17.30077719502151,-11.316937265917659
1764927743.5116074,-836.2360202423297,-10.791481322143227,-9.562924186699092,-9.888295482844114
1764927743.5166073,-891.9736192319542,79.80759510444477,79.42799525894225,78.50797986984253
1764927743.5216074,-821.4241464678198,7.500369361136109,8.227779902517796,7.042231616564095
1764927743.5266075,-715.5681481719948,-9.415198138449341,-8.212820302695036,-7.670534809119999
1764927743.5316074,-828.2438540370204,-9.804147733841091,-9.439507488161325,-10.763432072475553
1764927743.5366075,-900.4931113310158,77.51129653165117,72.43064244184643,78.23122727312148
1764927743.5416074,-826.9629383021966,-0.04674874944612384,5.882862630300224,3.339730660431087
1764927743.5466075,-718.1823382410221,-11.03457481926307,-12.652081550098956,-8.549411298707128
1764927743.5516074,-842.8967820634134,-9.908864932600409,-10.408141576685011,-6.559784522280097
1764927743.5566075,-904.1843925872818,82.21235077595338,80.42280864715576,76.79136579018086
1764927743.5616074,-832.819621632807,3.509896108414978,6.402708724141121,3.62022315710783
1764927743.5666075,-718.7807222339325,-7.02914196671918,-6.713120420463383,-5.441554435528815
1764927743.5716074,-818.3518186542206,-6.7411696701310575,-6.507425922900438,-5.078784139826894
1764927743.5766075,-893.6116954125464,79.25035001104698,79.60377055685967,82.06836462765932
1764927743.5816073,-828.586054882966,5.125532889273018,6.728080020286143,1.9148287773132324
1764927743.5866075,-726.7691485392861,-12.65021160012111,-10.43432087637484,-10.591396674513817
1764927743.5916073,-831.1572361025028,-11.543201213236898,-7.375082712620497,-8.235259702429175
1764927743.5966074,-899.6927727404982,73.80505567556247,76.97836078796536,79.73466705530882
1764927743.6016073,-821.0389367723837,6.344740274827927,4.121369751170278,9.6339822858572
1764927743.6066074,-713.3316879984923,-5.806194681208581,-6.552304722368717,-1.9073489774018526
1764927743.6116073,-810.434450448025,-1.9241785272024572,-3.7585994554683566,2.778745667077601
1764927743.6166074,-883.0128189381212,83.90278555592522,81.93372822925448,80.69582134392112
1764927743.6216073,-818.8847543979064,9.44885723805055,5.359276636503637,10.88310887105763
1764927743.6266074,-728.096813023556,-8.188510952983052,-7.341423613019288,-5.23585993796587
1764927743.6316073,-833.6667089727707,-14.123732182662934,-12.4875259520486,-14.765125025063753
1764927743.6366074,-900.8297023270279,71.86030769860372,70.32507876679301,65.20141582749784
1764927743.6416073,-843.6840310040861,-1.0266025378368795,-1.5520584816113114,-1.1818083859980106
1764927743.6466074,-733.9310569544323,-16.434990355279297,-21.70263944286853,-17.816883388906717
1764927743.6516075,-830.5064935102127,-17.254028445575386,-15.30741051863879,-16.657514402642846
1764927743.6566074,-901.5664626182988,70.29328961716965,71.40964975394309,69.83889177255332
1764927743.6616075,-835.5946273999289,3.41265870956704,5.262039237655699,-0.09349749889224768
1764927743.6666074,-737.3568053138442,-10.095859930384904,-9.63772218581289,-7.154428615234792
1764927743.6716075,-827.0994446505792,-13.540307789575309,-7.764032308012247,-12.835336647927761
1764927743.6766074,-889.684800459072,75.58524805447087,76.97836078796536,75.65443620365113
1764927743.6816075,-822.7293715523556,8.910311644431204,11.3019776660949,14.387395129539073
1764927743.6866074,-724.4279711670242,-3.4051789096556604,0.3291111961007118,0.6283031925559044
1764927743.6916075,-815.7151891854592,-1.7484032292850316,1.5632781814783812,0.4749672943726182
1764927743.6966074,-886.8686557924375,85.15939194103703,85.4118351880461,83.05569821596146
1764927743.7016075,-820.3395754806697,13.764701786916703,12.109796056523919,15.27375141903758
1764927743.7066073,-718.4815302374773,-6.109126577619463,-5.591150433756411,-0.2730126967653632
1764927743.7116075,-816.2051160796545,-5.963270479347557,-4.805771443061531,-6.544824922457337
1764927743.7166073,-881.7150736534968,82.12259317701682,81.57469783350825,83.68400140851736
1764927743.7216074,-834.6334731113166,8.756975746247917,6.806617919355631,7.090850315988064
1764927743.7266073,-728.1005529235117,-3.2069642120040953,-2.539392069913447,-1.8699499778449535
1764927743.7316074,-814.5333807994612,-5.43220468563959,-1.7540130792185664,-7.719153508543968
1764927743.7366073,-875.9705873215571,83.36423996230587,82.06836462765932,78.65009606815875
1764927743.7416074,-818.3050699047744,11.808734110090882,7.902408606372774,15.169034220278263
1764927743.7466073,-712.852980804164,-9.916344732511789,-10.673674473538995,-6.413928424008191
1764927743.7516074,-809.5854931580834,-9.347879939246923,-8.010865705087781,-8.680307797156274
1764927743.7566073,-895.6237615887076,76.74835694069043,78.32472477201372,75.35150430724025
1764927743.7616074,-843.1492253104225,2.571181219536811,4.3682031482458115,1.1032704869285226
1764927743.7666073,-749.0028537758626,-14.045194283593446,-10.946687170304358,-10.782131572254002
1764927743.7716074,-827.7127882433124,-8.341846851166338,-8.990719493478537,-11.26831856649369
1764927743.7766075,-888.88820176851,73.43854547990486,71.09923805762082,74.9999537114054
1764927743.7816074,-838.5042695654556,1.1874182359315455,-0.8489572899416089,0.7292804913595319
1764927743.7866075,-737.9851085064001,-14.501462078187615,-13.572096939198673,-12.940053846687078
1764927743.7916074,-814.559560099151,-10.585786824580282,-8.325017301365733,-6.488726423121989
1764927743.7966075,-888.4693329734728,78.80156201636419,74.92889561224729,79.72718725539744
1764927743.8016074,-831.5143965482712,10.166918029543012,7.375082712620497,8.665348197333515
1764927743.8066075,-725.4040850554593,-9.789188134018332,-4.323324348777533,-7.678014609031379
1764927743.8116074,-807.5509875821881,-2.410365521442145,-1.7540130792185664,-1.7240938795730472
1764927743.8166075,-910.9124726075679,79.81507490435615,85.08272399194539,80.43776824697852
1764927743.8216074,-824.4198063323274,17.97208923706785,16.261085007339716,11.350596365518868
1764927743.8266075,-708.1107876603492,3.939984603319317,1.7502731792628765,3.7324201557785273
1764927743.8316073,-800.2207836690359,6.703770670574158,2.056944975629449,4.555198146030307
1764927743.8366075,-865.0538193508983,85.02849544258788,82.98090021684766,89.22279324289411
1764927743.8416073,-818.2340118056163,17.235328945796937,14.421054229140282,17.401754493825138
1764927743.8466074,-703.637867313344,1.4566910327412188,-1.331404384225607,-4.3682031482458115
1764927743.8516073,-795.8638002206571,-3.6482724067755044,0.08975759893655777,-6.372789524495602
1764927743.8566074,-879.6282094782218,74.00327037321404,75.86013070121408,76.86990368925035
1764927743.8616073,-847.6445850571617,-0.7012312416918576,1.7914120787754655,3.777298955246806
1764927743.8666074,-747.2114416970871,-16.513528254348785,-13.407541341148317,-17.75330508965999
1764927743.8716073,-820.2479479317553,-14.119992282707244,-12.09109655674547,-14.810003824532032
1764927743.8766074,-892.9572129203007,68.24008454149589,69.26294717937708,75.71427460294217
1764927743.8816073,-839.3345273556188,-0.27488264674320817,1.8849095776677132,-2.0382454758509994
1764927743.8866074,-735.0530269411393,-16.524747954215854,-12.4501269524917,-13.927387434989214
1764927743.8916073,-818.8267859485932,-6.524255472701043,-6.294251625426114,-9.054297792725265
1764927743.8966074,-891.3677554391325,76.04151584906504,75.67687560338527,78.1489494740963
1764927743.9016075,-847.8315800549462,5.925871479790658,6.971173517405987,5.972620229236782
1764927743.9066074,-744.982461323496,-12.863385897595435,-13.848849535919726,-16.003031910397112
1764927743.9116075,-812.9663627180271,-4.796421693172306,-2.617929968982935,0.38520969543606043
1764927743.9166074,-883.8804757278413,79.92353200307116,80.47890714649111,81.1483492385596
1764927743.9216075,-831.9295254433528,6.718730270396918,7.408741812221706,5.471473635174334
1764927743.9266074,-742.6599834510125,-9.168364741373807,-10.000492481514812,-8.616729497909546
1764927743.9316075,-809.5630537583493,-1.8381608282215893,-7.416221612133086,-3.702500956133008
1764927743.9366074,-880.4061086690053,79.51962280785665,76.38745659496635,77.49446698185056
1764927743.9416075,-833.952811319381,11.977029608096927,7.823870707303286,7.491019611246884
1764927743.9466074,-745.5958049162291,-12.418337802868336,-12.730619449168444,-10.778391672298312
1764927743.9516075,-822.0430999104865,-10.985956119839102,-9.364709489047527,-6.8552366187796
1764927743.9566073,-881.7636923529208,71.73689100006595,68.78050008509308,71.60038465168327
1764927743.9616075,-850.9282172182575,-0.5778145431540906,-0.7143208915367723,-5.793105031363666
1764927743.9666073,-751.4898872463964,-17.9533897372894,-15.741238913498819,-14.11064253281802
1764927743.9716074,-814.2865474023856,-14.486502478364855,-15.053097321651876,-15.7113197138533
1764927743.9766073,-888.5403910726309,69.14888023072854,68.05121959373355,71.86965744849294
1764927743.9816074,-841.8178209261969,3.42387840943411,-0.08227779902517796,-0.5609849933534861
1764927743.9866073,-738.1122651048936,-10.791481322143227,-14.45471332874149,-14.260238531045616
1764927743.9916074,-809.9220841540955,-7.85191995697096,-9.084216992370784,-9.835936883464456
1764927743.9966073,-873.5807912498713,75.66752585349604,74.76060011424124,77.71138117928058
1764927744.0016074,-833.2123111281544,6.348480174783617,6.226933426223695,6.668241620995104
1764927744.0066073,-735.2587214387022,-9.142185441683978,-3.9343747533857822,-7.64061560947448
1764927744.0116074,-805.4192446074449,-1.5053097321651876,-1.1593689862638712,-2.9507810650393367
1764927744.0166073,-875.585377626121,80.39849929744378,80.90151584148407,80.7407001433894
1764927744.0216074,-842.2965281205252,9.44137743813917,12.438907252624631,17.042724098078907
